"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
"****";"476";"1792";"26.56";"****";""
" 71";" 94";" 75.53";"121.95";"assemblée";"2.364157e-28"
" 72";"102";" 70.59";"107.47";"accord";"3.515924e-25"
" 88";"145";" 60.69";" 94.19";"charbon";"2.859878e-22"
" 95";"162";" 58.64";" 93.96";"autorité";"3.223140e-22"
" 91";"159";" 57.23";" 84.14";"haut";"4.612683e-20"
" 80";"133";" 60.15";" 83.08";"acier";"7.860834e-20"
" 49";" 68";" 72.06";" 75.00";"membre";"4.701310e-18"
" 74";"124";" 59.68";" 74.89";"traiter";"4.976677e-18"
" 34";" 41";" 82.93";" 68.34";"ruhr";"1.377925e-16"
" 45";" 67";" 67.16";" 58.82";"représentant";"1.727779e-14"
" 74";"138";" 53.62";" 56.13";"commun";"6.793501e-14"
" 24";" 27";" 88.89";" 54.59";"consultatif";"1.484792e-13"
" 39";" 57";" 68.42";" 52.88";"article";"3.544842e-13"
"111";"243";" 45.68";" 52.67";"gouvernement";"3.955472e-13"
" 30";" 39";" 76.92";" 51.83";"parlement";"6.039488e-13"
" 23";" 27";" 85.19";" 48.29";"territoire";"3.666970e-12"
" 62";"116";" 53.45";" 45.96";"conseil";"1.206905e-11"
" 31";" 44";" 70.45";" 44.55";"délégué";"2.481208e-11"
" 14";" 14";"100.00";" 39.01";"vente";"4.214992e-10"
" 15";" 16";" 93.75";" 37.36";"liaison";"9.822339e-10"
" 76";"165";" 46.06";" 35.42";"communauté";"2.659237e-09"
" 19";" 24";" 79.17";" 34.51";"cour";"4.244917e-09"
" 38";" 66";" 57.58";" 33.79";"institution";"6.148971e-09"
" 15";" 17";" 88.24";" 33.46";"sarrois";"7.256331e-09"
" 24";" 35";" 68.57";" 32.29";"application";"1.324772e-08"
" 17";" 21";" 80.95";" 32.22";"domaine";"1.373377e-08"
" 18";" 23";" 78.26";" 31.92";"intervenir";"1.603994e-08"
" 15";" 18";" 83.33";" 30.04";"confier";"4.229134e-08"
" 22";" 32";" 68.75";" 29.73";"sarre";"4.972849e-08"
" 26";" 41";" 63.41";" 29.21";"fédéral";"6.484716e-08"
" 26";" 41";" 63.41";" 29.21";"relatif";"6.484716e-08"
" 13";" 15";" 86.67";" 28.01";"supranational";"1.204849e-07"
" 22";" 34";" 64.71";" 25.85";"statut";"3.691290e-07"
"  9";"  9";"100.00";" 25.01";"ratification";"5.709439e-07"
"  9";"  9";"100.00";" 25.01";"nommer";"5.709439e-07"
" 11";" 13";" 84.62";" 22.62";"conclure";"1.970253e-06"
" 29";" 54";" 53.70";" 21.03";"mesure";"4.531305e-06"
"  9";" 10";" 90.00";" 20.75";"composer";"5.243941e-06"
" 17";" 26";" 65.38";" 20.38";"organisme";"6.335295e-06"
" 10";" 12";" 83.33";" 19.96";"dkv";"7.907468e-06"
" 10";" 12";" 83.33";" 19.96";"responsable";"7.907468e-06"
" 10";" 12";" 83.33";" 19.96";"outre_mer";"7.907468e-06"
" 14";" 20";" 70.00";" 19.56";"exercer";"9.730941e-06"
"  7";"  7";"100.00";" 19.43";"vertu";"1.044186e-05"
"  7";"  7";"100.00";" 19.43";"élire";"1.044186e-05"
"  7";"  7";"100.00";" 19.43";"choisir";"1.044186e-05"
" 12";" 16";" 75.00";" 19.42";"exécutif";"1.050443e-05"
" 21";" 36";" 58.33";" 19.01";"intérêt";"1.300225e-05"
"  8";"  9";" 88.89";" 18.01";"vigueur";"2.194005e-05"
" 13";" 19";" 68.42";" 17.25";"déconcentration";"3.278664e-05"
" 13";" 19";" 68.42";" 17.25";"entrée";"3.278664e-05"
" 10";" 13";" 76.92";" 17.03";"règle";"3.688110e-05"
" 10";" 13";" 76.92";" 17.03";"justice";"3.688110e-05"
"  6";"  6";"100.00";" 16.64";"désignation";"4.509360e-05"
" 15";" 24";" 62.50";" 16.11";"italien";"5.990784e-05"
" 33";" 70";" 47.14";" 15.82";"disposition";"6.977579e-05"
"  7";"  8";" 87.50";" 15.30";"session";"9.184634e-05"
"  7";"  8";" 87.50";" 15.30";"minerai";"9.184634e-05"
"  7";"  8";" 87.50";" 15.30";"conforme";"9.184634e-05"
" 12";" 18";" 66.67";" 14.99";"signature";"1.079887e-04"
" 11";" 16";" 68.75";" 14.73";"désigner";"1.240721e-04"
"  8";" 10";" 80.00";" 14.72";"commercial";"1.246537e-04"
" 15";" 25";" 60.00";" 14.53";"fonction";"1.378066e-04"
"  9";" 12";" 75.00";" 14.53";"avril";"1.379202e-04"
" 26";" 53";" 49.06";" 14.17";"position";"1.673166e-04"
" 41";" 95";" 43.16";" 14.16";"ministre";"1.675974e-04"
" 27";" 56";" 48.21";" 13.89";"décision";"1.935808e-04"
"  5";"  5";"100.00";" 13.86";"territorial";"1.967147e-04"
"  5";"  5";"100.00";" 13.86";"tarder";"1.967147e-04"
"  5";"  5";"100.00";" 13.86";"signataire";"1.967147e-04"
"  5";"  5";"100.00";" 13.86";"protocole";"1.967147e-04"
"  5";"  5";"100.00";" 13.86";"mars";"1.967147e-04"
"  5";"  5";"100.00";" 13.86";"franco_allemand";"1.967147e-04"
"  5";"  5";"100.00";" 13.86";"composition";"1.967147e-04"
" 11";" 17";" 64.71";" 12.80";"annexe";"3.464546e-04"
"  6";"  7";" 85.71";" 12.61";"associer";"3.846932e-04"
" 10";" 15";" 66.67";" 12.47";"convention";"4.131109e-04"
" 16";" 29";" 55.17";" 12.37";"conclusion";"4.365522e-04"
"  9";" 13";" 69.23";" 12.22";"spécial";"4.723900e-04"
" 49";"123";" 39.84";" 11.93";"prendre";"5.521933e-04"
" 15";" 27";" 55.56";" 11.81";"cas";"5.882030e-04"
" 34";" 79";" 43.04";" 11.50";"délégation";"6.959725e-04"
" 18";" 35";" 51.43";" 11.32";"principe";"7.687564e-04"
" 11";" 18";" 61.11";" 11.13";"final";"8.513515e-04"
"  4";"  4";"100.00";" 11.08";"recours";"8.709626e-04"
"  4";"  4";"100.00";" 11.08";"unanime";"8.709626e-04"
"  4";"  4";"100.00";" 11.08";"surgir";"8.709626e-04"
"  4";"  4";"100.00";" 11.08";"section";"8.709626e-04"
"  4";"  4";"100.00";" 11.08";"respecter";"8.709626e-04"
"  4";"  4";"100.00";" 11.08";"nord_africains";"8.709626e-04"
"  4";"  4";"100.00";" 11.08";"inclusion";"8.709626e-04"
"  4";"  4";"100.00";" 11.08";"genève";"8.709626e-04"
" 27";" 61";" 44.26";" 10.14";"organisation";"1.449347e-03"
"  8";" 12";" 66.67";"  9.96";"vote";"1.599142e-03"
"  8";" 12";" 66.67";"  9.96";"débat";"1.599142e-03"
"  8";" 12";" 66.67";"  9.96";"conformément";"1.599142e-03"
"  5";"  6";" 83.33";"  9.95";"subordonné";"1.611531e-03"
"  7";" 10";" 70.00";"  9.73";"régime";"1.815935e-03"
"  7";" 10";" 70.00";"  9.73";"bureau";"1.815935e-03"
"  6";"  8";" 75.00";"  9.67";"siège";"1.877938e-03"
"  6";"  8";" 75.00";"  9.67";"république";"1.877938e-03"
"  6";"  8";" 75.00";"  9.67";"procéder";"1.877938e-03"
"  6";"  8";" 75.00";"  9.67";"obligation";"1.877938e-03"
" 11";" 19";" 57.89";"  9.66";"nombre";"1.878641e-03"
" 11";" 19";" 57.89";"  9.66";"loi";"1.878641e-03"
" 23";" 51";" 45.10";"  9.25";"conférence";"2.360676e-03"
" 37";" 93";" 39.78";"  8.79";"demander";"3.026327e-03"
"  9";" 15";" 60.00";"  8.67";"préciser";"3.234788e-03"
"  9";" 15";" 60.00";"  8.67";"procédure";"3.234788e-03"
" 11";" 20";" 55.00";"  8.38";"cartel";"3.783414e-03"
" 11";" 20";" 55.00";"  8.38";"responsabilité";"3.783414e-03"
" 27";" 64";" 42.19";"  8.31";"concerner";"3.949954e-03"
"  3";"  3";"100.00";"  8.31";"contractant";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"unanimité";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"rabais";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"populaire";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"office";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"intergouvernemental";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"initial";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"dérogation";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"décartellisation";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"cooptation";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"comptoir";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"champ";"3.947026e-03"
"  3";"  3";"100.00";"  8.31";"agence";"3.947026e-03"
"  8";" 13";" 61.54";"  8.21";"approuver";"4.161037e-03"
" 22";" 50";" 44.00";"  8.02";"partie";"4.632630e-03"
" 14";" 28";" 50.00";"  8.01";"intéresser";"4.651942e-03"
"  7";" 11";" 63.64";"  7.80";"1er";"5.228726e-03"
"  6";"  9";" 66.67";"  7.46";"puissance";"6.315577e-03"
"  6";"  9";" 66.67";"  7.46";"mandat";"6.315577e-03"
"  6";"  9";" 66.67";"  7.46";"compromis";"6.315577e-03"
"  4";"  5";" 80.00";"  7.34";"rené";"6.744139e-03"
"  4";"  5";" 80.00";"  7.34";"veto";"6.744139e-03"
"  4";"  5";" 80.00";"  7.34";"veille";"6.744139e-03"
"  4";"  5";" 80.00";"  7.34";"transférer";"6.744139e-03"
"  4";"  5";" 80.00";"  7.34";"provisoire";"6.744139e-03"
"  4";"  5";" 80.00";"  7.34";"personnalité";"6.744139e-03"
"  4";"  5";" 80.00";"  7.34";"exercice";"6.744139e-03"
"  4";"  5";" 80.00";"  7.34";"exclusivement";"6.744139e-03"
" 11";" 21";" 52.38";"  7.26";"rôle";"7.045762e-03"
" 11";" 21";" 52.38";"  7.26";"caractère";"7.045762e-03"
"  5";"  7";" 71.43";"  7.25";"collectif";"7.082915e-03"
" 14";" 29";" 48.28";"  7.12";"oeuvre";"7.603997e-03"
" 15";" 32";" 46.88";"  6.89";"international";"8.660543e-03"
" 12";" 24";" 50.00";"  6.85";"importance";"8.863176e-03"
"  8";" 14";" 57.14";"  6.76";"clause";"9.299152e-03"
" 17";" 38";" 44.74";"  6.57";"conséquence";"1.034854e-02"
"  7";" 12";" 58.33";"  6.25";"égalité";"1.241029e-02"
"  9";" 17";" 52.94";"  6.12";"participant";"1.334943e-02"
" 12";" 25";" 48.00";"  5.97";"décider";"1.452537e-02"
" 19";" 45";" 42.22";"  5.80";"agir";"1.600052e-02"
"  6";" 10";" 60.00";"  5.76";"parlementaire";"1.635939e-02"
"  6";" 10";" 60.00";"  5.76";"commerce";"1.635939e-02"
" 10";" 20";" 50.00";"  5.70";"système";"1.700743e-02"
" 14";" 31";" 45.16";"  5.59";"recommandation";"1.802204e-02"
"  8";" 15";" 53.33";"  5.56";"concentration";"1.840177e-02"
"  8";" 15";" 53.33";"  5.56";"appeler";"1.840177e-02"
"  8";" 15";" 53.33";"  5.56";"matière";"1.840177e-02"
" 11";" 23";" 47.83";"  5.40";"règlement";"2.013238e-02"
"  5";"  8";" 62.50";"  5.32";"ultérieur";"2.107751e-02"
"  5";"  8";" 62.50";"  5.32";"choix";"2.107751e-02"
" 21";" 52";" 40.38";"  5.25";"effet";"2.200858e-02"
"  9";" 18";" 50.00";"  5.12";"fonctionnement";"2.364797e-02"
"  7";" 13";" 53.85";"  5.00";"garantie";"2.538888e-02"
"  4";"  6";" 66.67";"  4.96";"échec";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"réforme";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"oece";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"ultérieurement";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"progressivement";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"majorité";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"lisbonne";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"juge";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"excessif";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"erhard";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"consommateur";"2.588572e-02"
"  4";"  6";" 66.67";"  4.96";"alinéa";"2.588572e-02"
"  3";"  4";" 75.00";"  4.82";"élu";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"vraisemblablement";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"vert";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"trait";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"toucher";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"préjuger";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"lever";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"indirectement";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"conserver";"2.810236e-02"
"  3";"  4";" 75.00";"  4.82";"afrique";"2.810236e-02"
" 22";" 56";" 39.29";"  4.80";"négociation";"2.850688e-02"
"  8";" 16";" 50.00";"  4.55";"modifier";"3.299144e-02"
"  6";" 11";" 54.55";"  4.44";"sidérurgique";"3.504656e-02"
"  6";" 11";" 54.55";"  4.44";"précis";"3.504656e-02"
"  6";" 11";" 54.55";"  4.44";"définitif";"3.504656e-02"
"  9";" 19";" 47.37";"  4.26";"réunir";"3.898381e-02"
"  7";" 14";" 50.00";"  3.97";"instituer";"4.622241e-02"
"  7";" 14";" 50.00";"  3.97";"supranationale";"4.622241e-02"
"  7";" 14";" 50.00";"  3.97";"déclarer";"4.622241e-02"
" 21";" 55";" 38.18";"  3.93";"action";"4.751295e-02"
"  5";"  9";" 55.56";"  3.90";"août";"4.834660e-02"
" 12";" 28";" 42.86";"  3.87";"souveraineté";"4.910712e-02"
" 12";" 28";" 42.86";"  3.87";"envisager";"4.910712e-02"
" 13";" 31";" 41.94";"  3.82";"commission";"5.058936e-02"
" 15";" 37";" 40.54";"  3.78";"sidérurgie";"5.174018e-02"
" 24";" 65";" 36.92";"  3.71";"rapport";"5.404141e-02"
"  8";" 17";" 47.06";"  3.70";"mission";"5.453704e-02"
"  9";" 20";" 45.00";"  3.52";"présenter";"6.046096e-02"
" 10";" 23";" 43.48";"  3.42";"nouvelle";"6.450072e-02"
"  6";" 12";" 50.00";"  3.40";"juillet";"6.511721e-02"
"  6";" 12";" 50.00";"  3.40";"insister";"6.511721e-02"
"  6";" 12";" 50.00";"  3.40";"directement";"6.511721e-02"
"  4";"  7";" 57.14";"  3.37";"syndical";"6.643561e-02"
"  4";"  7";" 57.14";"  3.37";"professionnel";"6.643561e-02"
"  4";"  7";" 57.14";"  3.37";"monopole";"6.643561e-02"
"  4";"  7";" 57.14";"  3.37";"garantir";"6.643561e-02"
"  4";"  7";" 57.14";"  3.37";"consister";"6.643561e-02"
"  4";"  7";" 57.14";"  3.37";"appliquer";"6.643561e-02"
"  4";"  7";" 57.14";"  3.37";"acceptation";"6.643561e-02"
" 65";"204";" 31.86";"  3.32";"français";"6.863782e-02"
"  7";" 15";" 46.67";"  3.13";"veiller";"7.666584e-02"
"  7";" 15";" 46.67";"  3.13";"exprimer";"7.666584e-02"
"  8";" 18";" 44.44";"  2.98";"date";"8.426951e-02"
"  8";" 18";" 44.44";"  2.98";"répartition";"8.426951e-02"
"  8";" 18";" 44.44";"  2.98";"début";"8.426951e-02"
" 15";" 39";" 38.46";"  2.89";"particulier";"8.892498e-02"
"  9";" 21";" 42.86";"  2.89";"avis";"8.900442e-02"
"  3";"  5";" 60.00";"  2.87";"voter";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"valable";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"second";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"remplacer";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"néerlandais";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"nord";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"nomination";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"joindre";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"clair";"9.002922e-02"
"  3";"  5";" 60.00";"  2.87";"attribution";"9.002922e-02"
" 13";" 33";" 39.39";"  2.84";"terme";"9.208208e-02"
" 13";" 33";" 39.39";"  2.84";"fin";"9.208208e-02"
"  5";" 10";" 50.00";"  2.83";"limiter";"9.241343e-02"
"  5";" 10";" 50.00";"  2.83";"italie";"9.241343e-02"
"  5";" 10";" 50.00";"  2.83";"achèvement";"9.241343e-02"
" 12";" 30";" 40.00";"  2.82";"fixer";"9.285013e-02"
" 56";"177";" 31.64";"  2.59";"schuman";"1.072646e-01"
"  6";" 13";" 46.15";"  2.58";"nation";"1.084543e-01"
"  2";"  3";" 66.67";"  2.48";"structure";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"adhésion";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"économiquement";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"variation";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"valoir";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"transfert";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"suspens";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"suffrage";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"remplir";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"précédemment";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"portant";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"ottawa";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"minimum";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"mandataire";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"irréductible";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"indépendant";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"harmoniser";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"gouverner";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"formation";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"fabriquer";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"extrême";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"déposer";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"défini";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"discrimination";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"différend";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"aveu";"1.154742e-01"
"  2";"  3";" 66.67";"  2.48";"auprès_des";"1.154742e-01"
"  7";" 16";" 43.75";"  2.44";"attirer";"1.179106e-01"
" 12";" 31";" 38.71";"  2.39";"chancelier";"1.224120e-01"
"  8";" 19";" 42.11";"  2.38";"strasbourg";"1.230375e-01"
"  8";" 19";" 42.11";"  2.38";"contrôle";"1.230375e-01"
" 10";" 25";" 40.00";"  2.35";"résulter";"1.255337e-01"
"  9";" 22";" 40.91";"  2.35";"représenter";"1.252699e-01"
" 34";"103";" 33.01";"  2.33";"nécessaire";"1.270129e-01"
"  4";"  8";" 50.00";"  2.26";"mayer";"1.325042e-01"
"  4";"  8";" 50.00";"  2.26";"chambre";"1.325042e-01"
"  4";"  8";" 50.00";"  2.26";"élaborer";"1.325042e-01"
"  4";"  8";" 50.00";"  2.26";"viser";"1.325042e-01"
"  4";"  8";" 50.00";"  2.26";"harriman";"1.325042e-01"
"  4";"  8";" 50.00";"  2.26";"entièrement";"1.325042e-01"
"  4";"  8";" 50.00";"  2.26";"effectuer";"1.325042e-01"
"  4";"  8";" 50.00";"  2.26";"attribuer";"1.325042e-01"
" 56";"180";" 31.11";"  2.12";"pays";"1.451640e-01"
" 18";" 51";" 35.29";"  2.05";"établir";"1.520372e-01"
"  5";" 11";" 45.45";"  2.03";"formule";"1.547228e-01"
"  5";" 11";" 45.45";"  2.03";"convaincre";"1.547228e-01"
"  5";" 11";" 45.45";"  2.03";"compétence";"1.547228e-01"
"*****";"*";"*";"*";"*";"*"
"232";" 654";" 35.47";"41.93";"du";"9.476826e-11"
"328";"1087";" 30.17";"18.48";"l";"1.714837e-05"
"130";" 384";" 33.85";"13.32";"un";"2.624651e-04"
" 17";"  32";" 53.12";"11.78";"c_est_à_dire";"5.971268e-04"
"  4";"   4";"100.00";"11.08";"sic";"8.709626e-04"
"  4";"   4";"100.00";"11.08";"21";"8.709626e-04"
" 26";"  57";" 45.61";"10.95";"après";"9.338427e-04"
"  6";"   8";" 75.00";" 9.67";"61";"1.877938e-03"
"  3";"   3";"100.00";" 8.31";"près";"3.947026e-03"
"  3";"   3";"100.00";" 8.31";"jusqu_au";"3.947026e-03"
"  3";"   3";"100.00";" 8.31";"26";"3.947026e-03"
"  3";"   3";"100.00";" 8.31";"19";"3.947026e-03"
"  4";"   5";" 80.00";" 7.34";"18";"6.744139e-03"
"269";" 922";" 29.18";" 6.65";"les";"9.925117e-03"
" 12";"  25";" 48.00";" 5.97";"trois";"1.452537e-02"
"  6";"  10";" 60.00";" 5.76";"12";"1.635939e-02"
"  6";"  10";" 60.00";" 5.76";"10";"1.635939e-02"
"  5";"   8";" 62.50";" 5.32";"lorsqu";"2.107751e-02"
"  4";"   6";" 66.67";" 4.96";"celles_ci";"2.588572e-02"
"  3";"   4";" 75.00";" 4.82";"franco";"2.810236e-02"
"  3";"   4";" 75.00";" 4.82";"27";"2.810236e-02"
" 18";"  44";" 40.91";" 4.76";"avant";"2.913729e-02"
"354";"1268";" 27.92";" 4.08";"la";"4.328135e-02"
" 88";" 280";" 31.43";" 4.03";"ce";"4.474483e-02"
" 11";"  25";" 44.00";" 3.95";"attention";"4.681414e-02"
" 21";"  55";" 38.18";" 3.93";"six";"4.751295e-02"
"  5";"   9";" 55.56";" 3.90";"1953";"4.834660e-02"
"138";" 461";" 29.93";" 3.62";"dans";"5.713183e-02"
"103";" 336";" 30.65";" 3.55";"par";"5.953736e-02"
"268";" 944";" 28.39";" 3.41";"le";"6.461540e-02"
" 12";"  29";" 41.38";" 3.32";"enfin";"6.854746e-02"
"257";" 905";" 28.40";" 3.16";"à";"7.559830e-02"
"  7";"  15";" 46.67";" 3.13";"chacun";"7.666584e-02"
"  8";"  18";" 44.44";" 2.98";"devant";"8.426951e-02"
"  8";"  18";" 44.44";" 2.98";"lesquelles";"8.426951e-02"
" 98";" 323";" 30.34";" 2.88";"pouvoir";"8.951012e-02"
"  3";"   5";" 60.00";" 2.87";"25";"9.002922e-02"
"  3";"   5";" 60.00";" 2.87";"20";"9.002922e-02"
" 43";" 131";" 32.82";" 2.84";"entre";"9.188788e-02"
"  6";"  13";" 46.15";" 2.58";"60";"1.084543e-01"
"  6";"  13";" 46.15";" 2.58";"vis_à_vis";"1.084543e-01"
"  6";"  13";" 46.15";" 2.58";"ci_dessus";"1.084543e-01"
"  2";"   3";" 66.67";" 2.48";"dix";"1.154742e-01"
"  2";"   3";" 66.67";" 2.48";"59";"1.154742e-01"
" 12";"  31";" 38.71";" 2.39";"b";"1.224120e-01"
"  4";"   8";" 50.00";" 2.26";"auprès";"1.325042e-01"
"  5";"  11";" 45.45";" 2.03";"ceux_ci";"1.547228e-01"
"*";"*";"*";"*";"*";"*"
" 49";" 61";"80.33";"93.58";"*date_1952-06-28";"3.898482e-22"
"214";"535";"40.00";"70.60";"*location_ruhr";"4.374474e-17"
" 30";" 40";"75.00";"49.21";"*pers_Westrick-Ludger";"2.301463e-12"
" 21";" 26";"80.77";"39.74";"*pers_Willner-Sydney-H";"2.899539e-10"
" 21";" 26";"80.77";"39.74";"*date_1952-07-01";"2.899539e-10"
" 21";" 26";"80.77";"39.74";"*pers_Henle-Guenter";"2.899539e-10"
" 25";" 35";"71.43";"36.84";"*location_la-haye";"1.284336e-09"
" 29";" 49";"59.18";"27.48";"*date_1950-08-14";"1.585598e-07"
" 16";" 21";"76.19";"26.83";"*date_1951-03-9";"2.222727e-07"
" 16";" 21";"76.19";"26.83";"*pers_Hoffmann-Johannes";"2.222727e-07"
" 25";" 41";"60.98";"25.47";"*date_1951-01-22";"4.483906e-07"
" 67";"153";"43.79";"25.45";"*pers_McCloy-Jonh-Jay";"4.531266e-07"
"107";"279";"38.35";"23.54";"*pers_Adenauer-Konrad";"1.221857e-06"
" 77";"186";"41.40";"23.42";"*location_sarre";"1.304835e-06"
" 20";" 32";"62.50";"21.57";"*pers_Van-Helmont-Jacques";"3.408457e-06"
" 20";" 32";"62.50";"21.57";"*date_1950-11-30";"3.408457e-06"
" 20";" 32";"62.50";"21.57";"*pers_Desjeunes-Suzanne";"3.408457e-06"
" 33";" 65";"50.77";"20.26";"*pers_Le-Vert-Paul-Maurice";"6.759090e-06"
" 10";" 12";"83.33";"19.96";"*location_inde";"7.907468e-06"
"121";"335";"36.12";"19.29";"*location_luxembourg";"1.121923e-05"
" 32";" 67";"47.76";"16.03";"*pers_Erhard-Ludwig";"6.219911e-05"
"  7";"  8";"87.50";"15.30";"*location_genève";"9.184634e-05"
"  7";"  8";"87.50";"15.30";"*date_1951-10-10";"9.184634e-05"
"  7";"  8";"87.50";"15.30";"*pers_Brunet-Jean-Pierre";"9.184634e-05"
" 10";" 14";"71.43";"14.56";"*date_1952-07-29";"1.357126e-04"
" 10";" 14";"71.43";"14.56";"*date_1953-01-06";"1.357126e-04"
" 66";"172";"38.37";"13.60";"*pers_Louvel-Jean-Marie";"2.258252e-04"
"  9";" 13";"69.23";"12.22";"*pers_Serrarens-Petrus";"4.723900e-04"
"  9";" 13";"69.23";"12.22";"*pers_Finnet-Paul-C.E.";"4.723900e-04"
"  9";" 14";"64.29";"10.29";"*date_1952-02-15";"1.334966e-03"
" 86";"247";"34.82";"10.01";"*pers_Hallstein-Walter";"1.557846e-03"
"  7";" 10";"70.00";" 9.73";"*date_1951-03-10";"1.815935e-03"
" 67";"186";"36.02";" 9.52";"*location_strasbourg";"2.033112e-03"
" 19";" 40";"47.50";" 9.19";"*date_1951-02-3";"2.427473e-03"
" 26";" 60";"43.33";" 8.95";"*pers_Bowie-Robert-Richardson";"2.773419e-03"
"  7";" 11";"63.64";" 7.80";"*date_1951-09-25";"5.228726e-03"
" 72";"210";"34.29";" 7.27";"*location_pays-bas";"6.996840e-03"
" 25";" 60";"41.67";" 7.26";"*pers_Bruce-David";"7.049977e-03"
" 74";"219";"33.79";" 6.68";"*location_belgique";"9.744947e-03"
"  9";" 17";"52.94";" 6.12";"*pers_Valéry-François";"1.334943e-02"
"  9";" 17";"52.94";" 6.12";"*pers_Suetens-Max";"1.334943e-02"
"  9";" 17";"52.94";" 6.12";"*pers_Charpentier-Pierre-Albert";"1.334943e-02"
"  9";" 17";"52.94";" 6.12";"*pers_Poher-Alain-Emile-Louis-Marie";"1.334943e-02"
"136";"438";"31.05";" 5.98";"*location_italie";"1.442854e-02"
" 10";" 20";"50.00";" 5.70";"*date_1950-09-28";"1.700743e-02"
"  5";"  8";"62.50";" 5.32";"*date_1952-07-18";"2.107751e-02"
"  6";" 11";"54.55";" 4.44";"*date_1951-01-17";"3.504656e-02"
" 10";" 22";"45.45";" 4.08";"*date_1950-12-28";"4.351479e-02"
"  5";"  9";"55.56";" 3.90";"*date_1952-07-23";"4.834660e-02"
" 15";" 38";"39.47";" 3.32";"*pers_Spierenburg-Dirk-Pieter";"6.853758e-02"
"183";"629";"29.09";" 3.18";"*location_allemagne";"7.438378e-02"
"129";"437";"29.52";" 2.59";"*location_benelux";"1.075072e-01"
" 61";"195";"31.28";" 2.50";"*date_1950-12-4";"1.139536e-01"
"  2";"  3";"66.67";" 2.48";"*date_1953-04-27";"1.154742e-01"
