"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
"****";"476";"1792";"26.56";"****";""
" 0";" 65";" 0.00";"-24.40";"monnet";"7.845090e-07"
" 0";" 49";" 0.00";"-18.22";"jean";"1.966307e-05"
" 2";" 58";" 3.45";"-16.42";"effort";"5.083249e-05"
" 0";" 44";" 0.00";"-16.32";"ressource";"5.362361e-05"
" 2";" 56";" 3.57";"-15.66";"ouest";"7.564294e-05"
" 1";" 49";" 2.04";"-15.53";"cher";"8.123851e-05"
"12";"108";"11.11";"-14.07";"président";"1.765141e-04"
" 1";" 43";" 2.33";"-13.27";"financement";"2.700668e-04"
" 1";" 43";" 2.33";"-13.27";"modernisation";"2.700668e-04"
" 6";" 73";" 8.22";"-13.13";"unir";"2.911238e-04"
" 2";" 47";" 4.26";"-12.31";"contribution";"4.499573e-04"
" 2";" 45";" 4.44";"-11.58";"militaire";"6.680261e-04"
" 3";" 49";" 6.12";"-10.79";"force";"1.020603e-03"
" 0";" 29";" 0.00";"-10.66";"caisse";"1.093648e-03"
" 1";" 36";" 2.78";"-10.65";"public";"1.098147e-03"
" 7";" 71";" 9.86";"-10.57";"grand";"1.146950e-03"
" 0";" 28";" 0.00";"-10.29";"observation";"1.338680e-03"
" 5";" 59";" 8.47";"-10.23";"développement";"1.379870e-03"
" 3";" 47";" 6.38";"-10.08";"réalisation";"1.502374e-03"
" 3";" 46";" 6.52";" -9.72";"venir";"1.822138e-03"
" 8";" 73";"10.96";" -9.50";"défense";"2.056583e-03"
" 5";" 56";" 8.93";" -9.21";"programme";"2.400616e-03"
" 1";" 32";" 3.12";" -9.18";"aide";"2.453293e-03"
" 0";" 25";" 0.00";" -9.17";"sentiment";"2.459487e-03"
" 1";" 31";" 3.23";" -8.81";"besoin";"3.000631e-03"
" 6";" 60";"10.00";" -8.73";"remettre";"3.130438e-03"
" 0";" 23";" 0.00";" -8.43";"progrès";"3.696264e-03"
" 0";" 23";" 0.00";" -8.43";"envoyer";"3.696264e-03"
" 4";" 48";" 8.33";" -8.40";"apporter";"3.748208e-03"
" 0";" 22";" 0.00";" -8.06";"armée";"4.534437e-03"
" 0";" 22";" 0.00";" -8.06";"snyder";"4.534437e-03"
" 0";" 22";" 0.00";" -8.06";"guerre";"4.534437e-03"
"11";" 83";"13.25";" -7.90";"base";"4.934398e-03"
" 1";" 27";" 3.70";" -7.34";"réarmement";"6.732223e-03"
" 0";" 20";" 0.00";" -7.32";"passer";"6.835512e-03"
" 1";" 26";" 3.85";" -6.98";"seul";"8.245866e-03"
" 0";" 19";" 0.00";" -6.95";"amérique";"8.400750e-03"
" 0";" 19";" 0.00";" -6.95";"matériel";"8.400750e-03"
" 0";" 19";" 0.00";" -6.95";"développer";"8.400750e-03"
" 3";" 38";" 7.89";" -6.94";"année";"8.449241e-03"
" 2";" 32";" 6.25";" -6.89";"financier";"8.660543e-03"
" 7";" 59";"11.86";" -6.76";"assurer";"9.340285e-03"
" 0";" 18";" 0.00";" -6.58";"soir";"1.033223e-02"
" 0";" 18";" 0.00";" -6.58";"relèvement";"1.033223e-02"
" 0";" 18";" 0.00";" -6.58";"ajouter";"1.033223e-02"
" 2";" 31";" 6.45";" -6.54";"bretagne";"1.054412e-02"
" 3";" 36";" 8.33";" -6.26";"moment";"1.236063e-02"
" 0";" 17";" 0.00";" -6.21";"copie";"1.271866e-02"
" 0";" 17";" 0.00";" -6.21";"voie";"1.271866e-02"
" 0";" 17";" 0.00";" -6.21";"apparaître";"1.271866e-02"
" 9";" 67";"13.43";" -6.15";"conversation";"1.313395e-02"
"35";"184";"19.02";" -5.98";"europe";"1.449024e-02"
"11";" 76";"14.47";" -5.95";"production";"1.475186e-02"
" 3";" 35";" 8.57";" -5.92";"important";"1.494220e-02"
" 1";" 23";" 4.35";" -5.89";"crédit";"1.519010e-02"
" 1";" 23";" 4.35";" -5.89";"association";"1.519010e-02"
" 7";" 56";"12.50";" -5.86";"problème";"1.548678e-02"
" 2";" 29";" 6.90";" -5.84";"période";"1.562829e-02"
" 2";" 29";" 6.90";" -5.84";"manière";"1.562829e-02"
" 0";" 16";" 0.00";" -5.84";"milliard";"1.567143e-02"
" 0";" 16";" 0.00";" -5.84";"équipement";"1.567143e-02"
" 0";" 16";" 0.00";" -5.84";"sécurité";"1.567143e-02"
" 0";" 16";" 0.00";" -5.84";"monde";"1.567143e-02"
" 2";" 28";" 7.14";" -5.50";"montrer";"1.902606e-02"
" 0";" 15";" 0.00";" -5.47";"herter";"1.933091e-02"
" 0";" 15";" 0.00";" -5.47";"immédiat";"1.933091e-02"
" 0";" 15";" 0.00";" -5.47";"commande";"1.933091e-02"
" 0";" 15";" 0.00";" -5.47";"reconnaissant";"1.933091e-02"
" 0";" 15";" 0.00";" -5.47";"information";"1.933091e-02"
" 0";" 15";" 0.00";" -5.47";"guindey";"1.933091e-02"
" 0";" 15";" 0.00";" -5.47";"espérer";"1.933091e-02"
" 0";" 15";" 0.00";" -5.47";"division";"1.933091e-02"
" 0";" 15";" 0.00";" -5.47";"aider";"1.933091e-02"
" 3";" 33";" 9.09";" -5.26";"investissement";"2.180911e-02"
"26";"141";"18.44";" -5.18";"france";"2.289490e-02"
" 1";" 21";" 4.76";" -5.18";"occidental";"2.288617e-02"
" 1";" 21";" 4.76";" -5.18";"dépense";"2.288617e-02"
" 1";" 21";" 4.76";" -5.18";"fonds";"2.288617e-02"
" 2";" 27";" 7.41";" -5.16";"niveau";"2.316210e-02"
" 2";" 27";" 7.41";" -5.16";"esprit";"2.316210e-02"
" 0";" 14";" 0.00";" -5.10";"emprunt";"2.387483e-02"
" 0";" 14";" 0.00";" -5.10";"rythme";"2.387483e-02"
" 0";" 14";" 0.00";" -5.10";"etc";"2.387483e-02"
" 0";" 14";" 0.00";" -5.10";"importation";"2.387483e-02"
" 3";" 32";" 9.38";" -4.93";"atlantique";"2.633074e-02"
" 1";" 20";" 5.00";" -4.82";"partir";"2.811891e-02"
" 0";" 13";" 0.00";" -4.74";"devenir";"2.952929e-02"
" 0";" 13";" 0.00";" -4.74";"revenir";"2.952929e-02"
" 0";" 13";" 0.00";" -4.74";"indochine";"2.952929e-02"
" 0";" 13";" 0.00";" -4.74";"homme";"2.952929e-02"
" 0";" 13";" 0.00";" -4.74";"fermer";"2.952929e-02"
" 0";" 13";" 0.00";" -4.74";"complet";"2.952929e-02"
" 0";" 13";" 0.00";" -4.74";"administration";"2.952929e-02"
"31";"159";"19.50";" -4.47";"allemagne";"3.458688e-02"
" 1";" 19";" 5.26";" -4.47";"finance";"3.457383e-02"
" 1";" 19";" 5.26";" -4.47";"contribuer";"3.457383e-02"
" 0";" 12";" 0.00";" -4.37";"tonne";"3.658371e-02"
" 0";" 12";" 0.00";" -4.37";"angleterre";"3.658371e-02"
" 0";" 12";" 0.00";" -4.37";"transport";"3.658371e-02"
" 0";" 12";" 0.00";" -4.37";"midi";"3.658371e-02"
" 0";" 12";" 0.00";" -4.37";"main_d_oeuvre";"3.658371e-02"
" 0";" 12";" 0.00";" -4.37";"entretenir";"3.658371e-02"
" 0";" 12";" 0.00";" -4.37";"dévoué";"3.658371e-02"
" 0";" 12";" 0.00";" -4.37";"collaborateur";"3.658371e-02"
" 5";" 40";"12.50";" -4.15";"activité";"4.169234e-02"
" 6";" 45";"13.33";" -4.14";"prix";"4.184924e-02"
" 2";" 24";" 8.33";" -4.14";"rapidement";"4.178373e-02"
" 1";" 18";" 5.56";" -4.11";"continental";"4.254597e-02"
" 1";" 18";" 5.56";" -4.11";"assurance";"4.254597e-02"
" 0";" 11";" 0.00";" -4.00";"changer";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"heure";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"départ";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"charge";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"budget";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"ami";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"rencontrer";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"reconstruction";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"large";"4.541135e-02"
" 0";" 11";" 0.00";" -4.00";"communiqué";"4.541135e-02"
"13";" 77";"16.88";" -3.86";"américain";"4.932316e-02"
"10";" 63";"15.87";" -3.82";"aller";"5.049898e-02"
" 2";" 23";" 8.70";" -3.81";"notamment";"5.086155e-02"
" 1";" 17";" 5.88";" -3.76";"entretien";"5.240534e-02"
" 1";" 17";" 5.88";" -3.76";"fondamental";"5.240534e-02"
" 3";" 28";"10.71";" -3.66";"opinion";"5.565186e-02"
" 0";" 10";" 0.00";" -3.64";"exportation";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"réduction";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"ration";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"contrepartie";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"allocation";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"utilisation";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"télégramme";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"productivité";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"priorité";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"principal";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"naturellement";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"financer";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"expansion";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"concret";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"comporter";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"balancer";"5.649785e-02"
" 0";" 10";" 0.00";" -3.64";"accroissement";"5.649785e-02"
" 5";" 38";"13.16";" -3.58";"objectif";"5.861557e-02"
" 2";" 22";" 9.09";" -3.49";"répondre";"6.190853e-02"
" 2";" 22";" 9.09";" -3.49";"atteindre";"6.190853e-02"
" 1";" 16";" 6.25";" -3.41";"prier";"6.461742e-02"
" 6";" 42";"14.29";" -3.32";"nouveau";"6.831661e-02"
" 5";" 37";"13.51";" -3.30";"penser";"6.937113e-02"
" 4";" 32";"12.50";" -3.30";"créer";"6.915188e-02"
" 0";"  9";" 0.00";" -3.27";"hirsch";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"total";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"soudure";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"dominer";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"chose";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"épargner";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"élimination";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"russe";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"robert";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"rapporter";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"produire";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"procédé";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"positif";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"incident";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"heureux";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"entreprendre";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"constamment";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"chiffre";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"assister";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"accomplir";"7.048236e-02"
" 0";"  9";" 0.00";" -3.27";"accompagner";"7.048236e-02"
" 1";" 15";" 6.67";" -3.07";"préoccupation";"7.976997e-02"
" 1";" 15";" 6.67";" -3.07";"long";"7.976997e-02"
" 1";" 15";" 6.67";" -3.07";"volonté";"7.976997e-02"
" 1";" 15";" 6.67";" -3.07";"parler";"7.976997e-02"
" 1";" 15";" 6.67";" -3.07";"dépendre";"7.976997e-02"
" 1";" 15";" 6.67";" -3.07";"agricole";"7.976997e-02"
" 3";" 26";"11.54";" -3.05";"document";"8.059499e-02"
" 5";" 36";"13.89";" -3.03";"solution";"8.198872e-02"
" 5";" 36";"13.89";" -3.03";"initiative";"8.198872e-02"
" 0";"  8";" 0.00";" -2.91";"bas";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"réadaptation";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"conduire";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"commissaire";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"augmentation";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"urgent";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"tentation";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"surmonter";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"remercier";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"reconstitution";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"mécanique";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"montant";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"mardi";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"espoir";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"dynamique";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"dollar";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"côté";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"coup";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"cordialement";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"constater";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"commissariat";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"capital";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"bonnet";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"armement";"8.821806e-02"
" 0";"  8";" 0.00";" -2.91";"annuel";"8.821806e-02"
" 2";" 20";"10.00";" -2.84";"vie";"9.170083e-02"
" 2";" 20";"10.00";" -2.84";"unité";"9.170083e-02"
" 3";" 25";"12.00";" -2.76";"expert";"9.687204e-02"
" 4";" 30";"13.33";" -2.74";"service";"9.802675e-02"
" 4";" 30";"13.33";" -2.74";"possibilité";"9.802675e-02"
" 4";" 30";"13.33";" -2.74";"convenir";"9.802675e-02"
" 1";" 14";" 7.14";" -2.73";"permanent";"9.860829e-02"
" 1";" 14";" 7.14";" -2.73";"risque";"9.860829e-02"
" 1";" 14";" 7.14";" -2.73";"mener";"9.860829e-02"
" 1";" 14";" 7.14";" -2.73";"marshall";"9.860829e-02"
" 1";" 14";" 7.14";" -2.73";"idée";"9.860829e-02"
" 7";" 44";"15.91";" -2.62";"forme";"1.052284e-01"
" 0";"  7";" 0.00";" -2.54";"mondial";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"blé";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"sage";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"offrir";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"donnée";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"clef";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"étudier";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"électricité";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"wehrer";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"tcc";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"suffire";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"retrouver";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"pénurie";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"protection";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"pratiquement";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"minute";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"fonctionnaire";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"extérieur";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"exploitation";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"débouché";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"différence";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"contingent";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"communiquer";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"commandement";"1.108652e-01"
" 0";"  7";" 0.00";" -2.54";"avantage";"1.108652e-01"
" 2";" 19";"10.53";" -2.53";"paraître";"1.115858e-01"
" 2";" 19";"10.53";" -2.53";"affecter";"1.115858e-01"
" 3";" 24";"12.50";" -2.47";"recevoir";"1.163285e-01"
" 1";" 13";" 7.69";" -2.39";"élément";"1.220821e-01"
" 1";" 13";" 7.69";" -2.39";"transformation";"1.220821e-01"
" 1";" 13";" 7.69";" -2.39";"perspective";"1.220821e-01"
" 1";" 13";" 7.69";" -2.39";"ligne";"1.220821e-01"
" 1";" 13";" 7.69";" -2.39";"honneur";"1.220821e-01"
" 1";" 13";" 7.69";" -2.39";"fait";"1.220821e-01"
" 1";" 13";" 7.69";" -2.39";"crainte";"1.220821e-01"
" 1";" 13";" 7.69";" -2.39";"courant";"1.220821e-01"
" 1";" 13";" 7.69";" -2.39";"attitude";"1.220821e-01"
"13";" 70";"18.57";" -2.38";"possible";"1.225317e-01"
" 8";" 47";"17.02";" -2.25";"rendre";"1.334001e-01"
" 5";" 33";"15.15";" -2.24";"prochain";"1.341234e-01"
" 2";" 18";"11.11";" -2.23";"personnel";"1.357588e-01"
" 2";" 18";"11.11";" -2.23";"washington";"1.357588e-01"
" 2";" 18";"11.11";" -2.23";"poser";"1.357588e-01"
" 2";" 18";"11.11";" -2.23";"face";"1.357588e-01"
"16";" 82";"19.51";" -2.19";"cours";"1.389363e-01"
" 0";"  6";" 0.00";" -2.18";"trésorerie";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"emploi";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"unification";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"susceptible";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"stabilité";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"réellement";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"perdre";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"meilleur";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"maximum";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"main";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"lucien";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"largement";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"instrument";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"inquiétude";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"importateur";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"hubert";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"dirigeant";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"dangereux";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"correspondre";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"compter";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"commander";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"bruxelles";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"bruce";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"assigner";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"aspect";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"affectation";"1.400415e-01"
" 0";"  6";" 0.00";" -2.18";"abandonner";"1.400415e-01"
" 1";" 12";" 8.33";" -2.06";"risquer";"1.514085e-01"
" 1";" 12";" 8.33";" -2.06";"lundi";"1.514085e-01"
" 1";" 12";" 8.33";" -2.06";"juger";"1.514085e-01"
" 1";" 12";" 8.33";" -2.06";"façon";"1.514085e-01"
" 1";" 12";" 8.33";" -2.06";"désirer";"1.514085e-01"
" 1";" 12";" 8.33";" -2.06";"courir";"1.514085e-01"
" 1";" 12";" 8.33";" -2.06";"continent";"1.514085e-01"
" 1";" 12";" 8.33";" -2.06";"arrêter";"1.514085e-01"
" 1";" 12";" 8.33";" -2.06";"agréer";"1.514085e-01"
"10";" 55";"18.18";" -2.04";"entreprise";"1.529058e-01"
" 8";" 46";"17.39";" -2.04";"moyen";"1.536421e-01"
"*****";"*";"*";"*";"*";"*"
" 37";"262";"14.12";"-24.35";"vous";"8.049490e-07"
" 46";"275";"16.73";"-16.11";"je";"5.980093e-05"
"163";"738";"22.09";"-12.89";"que";"3.311222e-04"
" 18";"129";"13.95";"-11.33";"j";"7.628546e-04"
" 38";"219";"17.35";"-10.85";"m";"9.874094e-04"
"  9";" 80";"11.25";"-10.07";"me";"1.510825e-03"
" 83";"403";"20.60";" -9.49";"il";"2.066072e-03"
" 26";"156";"16.67";" -8.58";"plus";"3.402076e-03"
" 11";" 84";"13.10";" -8.19";"mon";"4.202686e-03"
"  6";" 57";"10.53";" -7.76";"très";"5.338062e-03"
"  1";" 27";" 3.70";" -7.34";"mes";"6.732223e-03"
"  3";" 39";" 7.69";" -7.28";"dire";"6.982084e-03"
"  8";" 62";"12.90";" -6.14";"monsieur";"1.319634e-02"
"  8";" 62";"12.90";" -6.14";"croire";"1.319634e-02"
" 18";"108";"16.67";" -5.77";"notre";"1.630675e-02"
"  2";" 28";" 7.14";" -5.50";"ici";"1.902606e-02"
" 16";" 97";"16.49";" -5.33";"dont";"2.097872e-02"
"  0";" 14";" 0.00";" -5.10";"vers";"2.387483e-02"
"123";"535";"22.99";" -4.99";"une";"2.551884e-02"
"  9";" 62";"14.52";" -4.78";"votre";"2.883238e-02"
"  0";" 13";" 0.00";" -4.74";"parce_que";"2.952929e-02"
"  1";" 19";" 5.26";" -4.47";"hier";"3.457383e-02"
"  5";" 40";"12.50";" -4.15";"1952";"4.169234e-02"
" 66";"302";"21.85";" -4.13";"qu";"4.219313e-02"
" 12";" 73";"16.44";" -4.00";"vouloir";"4.553638e-02"
"  7";" 49";"14.29";" -3.89";"ci_joint";"4.850461e-02"
" 69";"311";"22.19";" -3.69";"faire";"5.460428e-02"
" 29";"146";"19.86";" -3.66";"se";"5.582498e-02"
"  1";" 16";" 6.25";" -3.41";"1950";"6.461742e-02"
"  1";" 16";" 6.25";" -3.41";"quatre";"6.461742e-02"
" 69";"308";"22.40";" -3.30";"nous";"6.930540e-02"
" 22";"114";"19.30";" -3.29";"elle";"6.955831e-02"
"  5";" 36";"13.89";" -3.03";"falloir";"8.198872e-02"
" 13";" 73";"17.81";" -2.99";"tout";"8.379160e-02"
" 30";"146";"20.55";" -2.95";"si";"8.600063e-02"
" 16";" 86";"18.60";" -2.93";"y";"8.680427e-02"
"  0";"  8";" 0.00";" -2.91";"50";"8.821806e-02"
"  0";"  8";" 0.00";" -2.91";"loin";"8.821806e-02"
"  0";"  8";" 0.00";" -2.91";"environ";"8.821806e-02"
"  2";" 20";"10.00";" -2.84";"celui";"9.170083e-02"
"  5";" 35";"14.29";" -2.76";"toute";"9.676048e-02"
" 16";" 85";"18.82";" -2.74";"nos";"9.788316e-02"
"  1";" 14";" 7.14";" -2.73";"bon";"9.860829e-02"
" 14";" 76";"18.42";" -2.70";"bien";"1.005491e-01"
" 18";" 93";"19.35";" -2.61";"comme";"1.060353e-01"
" 16";" 84";"19.05";" -2.55";"lui";"1.101932e-01"
"  0";"  7";" 0.00";" -2.54";"auquel";"1.108652e-01"
"  2";" 19";"10.53";" -2.53";"moins";"1.115858e-01"
"  5";" 34";"14.71";" -2.50";"déjà";"1.140158e-01"
"  3";" 24";"12.50";" -2.47";"an";"1.163285e-01"
"  1";" 13";" 7.69";" -2.39";"moi";"1.220821e-01"
"  1";" 13";" 7.69";" -2.39";"1947";"1.220821e-01"
" 54";"240";"22.50";" -2.34";"avec";"1.257228e-01"
"  3";" 23";"13.04";" -2.18";"eux";"1.395477e-01"
"  0";"  6";" 0.00";" -2.18";"000";"1.400415e-01"
"  0";"  6";" 0.00";" -2.18";"cinq";"1.400415e-01"
"  0";"  6";" 0.00";" -2.18";"1946";"1.400415e-01"
"*";"*";"*";"*";"*";"*"
" 29";" 287";"10.10";"-47.45";"*location_atlantique";"5.638437e-12"
" 31";" 292";"10.62";"-45.47";"*location_washington";"1.547903e-11"
"125";" 691";"18.09";"-41.39";"*location_europe";"1.247069e-10"
"  1";" 109";" 0.92";"-39.13";"*date_1947-05-12";"3.966608e-10"
" 23";" 231";" 9.96";"-37.49";"*pers_Pleven-René";"9.202980e-10"
" 10";" 148";" 6.76";"-32.44";"*location_corée";"1.228708e-08"
" 14";" 166";" 8.43";"-30.82";"*pers_Marshall-George-Catlett";"2.826650e-08"
" 25";" 216";"11.57";"-28.29";"*location_amérique";"1.046881e-07"
" 31";" 240";"12.92";"-26.45";"*pers_Mayer-René";"2.700638e-07"
"  4";"  96";" 4.17";"-26.08";"*pers_Bonnet-Henri";"3.273209e-07"
"  5";"  93";" 5.38";"-22.57";"*pers_Clappier-Bernard";"2.025500e-06"
"  3";"  80";" 3.75";"-22.34";"*pers_Ramadier-Paul";"2.283993e-06"
"274";"1185";"23.12";"-21.22";"*location_france";"4.085625e-06"
"  0";"  51";" 0.00";"-18.99";"*date_1950-05-01";"1.315997e-05"
"  5";"  75";" 6.67";"-15.88";"*pers_Parodi-Alexandre";"6.733716e-05"
"  5";"  75";" 6.67";"-15.88";"*pers_Couve-de-Murville-Jacques-Maurice";"6.733716e-05"
"  4";"  68";" 5.88";"-15.50";"*location_etats-unis";"8.266370e-05"
" 16";" 131";"12.21";"-14.92";"*location_royaume-uni";"1.123459e-04"
"  0";"  38";" 0.00";"-14.04";"*date_1948-04-18";"1.787294e-04"
"  0";"  38";" 0.00";"-14.04";"*pers_Hoffman-Paul-Gray";"1.787294e-04"
"  0";"  38";" 0.00";"-14.04";"*pers_Cripps-Sir-Stafford";"1.787294e-04"
"  0";"  38";" 0.00";"-14.04";"*pers_Jouhaux-Léon";"1.787294e-04"
"  0";"  38";" 0.00";"-14.04";"*location_californie";"1.787294e-04"
"  3";"  54";" 5.56";"-12.60";"*pers_Guindey-Guillaume";"3.866435e-04"
"  3";"  53";" 5.66";"-12.23";"*pers_Snyder-John-Wesley";"4.696918e-04"
"  3";"  53";" 5.66";"-12.23";"*pers_Herter-Christian-Archibald";"4.696918e-04"
" 22";" 150";"14.67";"-11.88";"*location_new-york";"5.687125e-04"
"  0";"  32";" 0.00";"-11.78";"*date_1950-09-9";"5.971268e-04"
"  4";"  57";" 7.02";"-11.53";"*date_1950-09-18";"6.851464e-04"
"  3";"  51";" 5.88";"-11.51";"*location_indochine";"6.926770e-04"
" 13";" 104";"12.50";"-11.19";"*pers_Bourgès-Manoury-Maurice";"8.211717e-04"
"  8";"  78";"10.26";"-11.12";"*pers_Denis-Pierre";"8.560261e-04"
"  3";"  49";" 6.12";"-10.79";"*pers_Caffery-Jefferson";"1.020603e-03"
"  1";"  35";" 2.86";"-10.28";"*date_1952-02-01";"1.342259e-03"
"  1";"  35";" 2.86";"-10.28";"*pers_Churchill-Sir-Winston-Leonard-Spencer";"1.342259e-03"
"  1";"  35";" 2.86";"-10.28";"*pers_Harvey-Oliver-Charles";"1.342259e-03"
"  8";"  75";"10.67";"-10.14";"*pers_Bevin-Ernest";"1.451399e-03"
