"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"discuter";2,12397557455127;-0,53608019441862;-0,664409332837419;0,927854717517859;-0,234185620267452;-0,290245961969847;0,902691140535553;0,0434444537796936;0,0538644056847539;0,00363704215999142;0,000231690818606959;0,000355894066689346;0,000806212076208257;1,34734923956363;0,00146355707106128
"différent";-0,678479901674878;-0,557072341918864;-0,299759170499251;-0,73140254945679;-0,600524982546299;-0,323140922796656;0,614121112027537;0,312779239299428;0,0730996486730368;0,000351594585037618;0,000237023494477762;6,86298674150797e-05;0,000763779861670981;0,521807391851215;0,000207964237087037
"contrôle";-0,697830441848806;0,110425405567228;0,744352962667807;-0,679970171066535;0,107599177981846;0,72530199459079;0,583859687899776;0,0110453974367062;0,405094914663519;0,000392598938594097;9,83076478546482e-06;0,000446690937650719;0,000806212076208257;0,550422171217051;0,000244253692229752
"contribuer";-0,983853646281128;-0,0783781652128976;-0,986658140010982;-0,70498522037828;-0,0561622638532876;-0,706994794299832;0,618016332977341;0,00296321942299269;0,379020447599667;0,000780387488806923;4,95267105956062e-06;0,00078484284888822;0,000806212076208257;0,754276846398445;0,000458681107448673
"confier";0,470347671916329;0,705172024439576;2,46106248489376;0,180698269882642;0,270913140202678;0,945491515417745;0,0515633482071578;0,0875644722195126;0,860872179573331;0,000168968675885263;0,000379802966560859;0,00462608367556016;0,000763779861670981;1,24838544700508;0,00119032511721022
"affecter";-1,27617627926044;-1,70986696435026;-0,160329503424398;-0,596449789121671;-0,799144919778512;-0,074933612277202;0,422677607313371;0,573254166609808;0,00406822607682257;0,00131301786477675;0,00235707793438925;2,07241245681659e-05;0,000806212076208257;1,18305872105931;0,00112839694539038
"vente";0,223231699564677;0,860357052845372;3,26358241721495;0,0659969025640623;0,254358591085711;0,9648554896941;0,00701462672165082;0,0787199759561513;0,914265397322199;2,96029822916568e-05;0,000439725023012299;0,0063272195322003;0,000594051003521874;1,60640052212896;0,00153296206241553
"soir";2,47134945738209;-1,12048656343626;-1,29454072982244;0,822008889635101;-0,37269108709416;-0,430584183361908;0,756072166145948;0,11742022488874;0,126507608965312;0,00466483754949927;0,000958918084573415;0,00127996956002232;0,000763779861670981;1,71298195825474;0,00224116473914848
"sein";-0,314611332325189;1,08751034473852;-0,87770975110203;-0,219625186961723;0,759173743109577;-0,612715272394138;0,0676893877141515;0,611045187521101;0,321265424764747;7,55991525308161e-05;0,000903306212009979;0,000588396458150489;0,000763779861670981;0,72880999934677;0,000405692378014219
"relèvement";-0,673942975556353;-1,80864582809625;-0,716978715751926;-0,327316588533584;-0,878412274909839;-0,348217929116893;0,140225314302231;0,76299528538201;0,0967794003157595;0,00034690815196807;0,00249847647841555;0,000392627513860188;0,000763779861670981;1,08470138211775;0,000898645885799071
"poser";0,0431162202139558;0,777236558135265;-1,09165927850155;0,0321577024730294;0,579692326081617;-0,814200644346184;0,00156882336841893;0,385153456116522;0,613277720515059;1,41987321337845e-06;0,000461396868987786;0,000910211721733501;0,000763779861670981;0,656075635904202;0,000328757768086217
"placer";-0,597789679593522;-0,047602167478264;0,350278405818343;-0,860763288240288;-0,0685428330475973;0,504369350432376;0,823612388865501;0,00394561015986116;0,172442000974639;0,000272938643803346;1,73069946430672e-06;9,37119407853147e-05;0,000763779861670981;0,396997005700834;0,000120376764358539
"maintenir";-0,471963230358433;-0,750981424769854;-0,259591332968592;-0,51068282085673;-0,812591506590917;-0,280888055812483;0,322860417558225;0,61757760180983;0,059561980631946;0,000170131422522451;0,000430751296570988;5,1469337749539e-05;0,000763779861670981;0,50061172421884;0,000191412473868395
"final";0,808029763932398;0,15952517783862;1,50075028440952;0,472006752393194;0,0931858756663986;0,876656157379572;0,319183416663635;0,00939893724522536;0,67141764609114;0,000498681112963536;1,94368855840787e-05;0,00172022427507933;0,000763779861670981;0,862000370080943;0,000567522530842037
"face";-1,14681903440152;-0,091709797118156;-0,674380048021407;-0,859965479615743;-0,0687704487790749;-0,505697537312562;0,822571987879378;0,00397420502933799;0,173453807091286;0,00100451861322957;6,42391326745704e-06;0,00034735825879613;0,000763779861670981;0,762093378380201;0,000443592893141981
"empêcher";-0,259305542231442;1,00996596563979;-0,583424548641193;-0,217020215926446;0,845269368542372;-0,488284671562829;0,0643167474813515;0,737137704547798;0,19854554797085;5,13560723119176e-05;0,000779079328362235;0,000259978600213402;0,000763779861670981;0,616240185787628;0,000290046904503427
"début";0,64211239365116;0,392158315134804;0,617894677027005;0,65952613877936;0,402793439167891;0,634651650616376;0,541574078271831;0,152613619610663;0,305812302117508;0,000314912796259498;0,000117460287449766;0,000291606440114123;0,000763779861670981;0,525874813958778;0,000211218982442026
"copie";2,94502756157326;-1,23420761469535;-1,31053015152826;0,853221061172595;-0,357569465378827;-0,379681311365481;0,797802306398371;0,105858972920319;0,0963387206813106;0,00625638327972353;0,00109880610238569;0,00123890684970931;0,000721347647133704;1,98720180670701;0,00284858095429427
"assurance";1,25149284466048;-1,32487398605163;-0,815794327946383;0,62676214527175;-0,663512272767111;-0,408559270047536;0,474876299415479;0,402075463492153;0,123048237092368;0,00119625824773008;0,00134065597744702;0,000508311067983656;0,000763779861670981;1,0945569853915;0,000915050277797262
"annexe";0,682324011129994;0,241509459752383;1,66611972181762;0,375615668033556;0,13294964794084;0,917189871858664;0,2113883641001;0,020007956489456;0,768603679410445;0,000335834979199598;4,20739137585648e-05;0,00200242855545057;0,000721347647133704;0,89443826204664;0,000577092403717962
"ajouter";0,0423141748679458;-0,825978421583743;-1,11826852452626;0,030422527908462;-0,593851863136631;-0,803999026395437;0,00139904043391247;0,402745400364801;0,595855559201287;1,36753974224941e-06;0,000521081442381105;0,000955125424238569;0,000763779861670981;0,681821978958009;0,000355066907023545
"éliminer";-0,858516907568628;0,761006582171232;-0,60687573332271;-0,661478700447325;0,586347968885222;-0,46759168965957;0,526775748094068;0,312708413518176;0,160515838387756;0,000500395489001536;0,000393180985688761;0,0002500433016988;0,000678915432596427;0,712912483966028;0,000345054837557339
"économie";-0,998826995200228;-0,848463269401755;0,753946863628437;-0,660623392915944;-0,561172942351622;0,49865986554429;0,528372438049724;0,28804502383273;0,183582538117547;0,000719656351160188;0,000519290899643847;0,000410039879661292;0,000721347647133704;0,828171817496301;0,000494749671490523
"voie";-0,527579401931882;0,974863455295882;-1,64251608728431;-0,266245226139558;0,491969057472707;-0,828902844757643;0,105371888978214;0,271813708744774;0,622814402277012;0,000200779922384166;0,000685539052913576;0,00194609431191039;0,000721347647133704;0,979547954223754;0,000692143306683371
"transitoire";2,13413422546258;-0,931688275072356;-0,389707128247874;0,903901211737548;-0,394611618496971;-0,165058383508966;0,85886740473875;0,123668357358126;0,0174642379031243;0,00309213995318252;0,000589327817308815;0,00010310800411233;0,000678915432596427;1,38790239043417;0,00130777649789817
"suivre";0,709739929693525;0,405619152917329;-0,429991652238954;0,768398339876429;0,439142664353611;-0,465529495971586;0,680001155864484;0,167796443906791;0,152202400228726;0,000363365004142372;0,000118681090195074;0,00013337200139679;0,000721347647133704;0,51873394364158;0,000194103762585865
"suggérer";0,864192540025698;-0,089916820687963;-0,285469721806001;0,944934597425518;-0,0983178063027903;-0,31214133906306;0,930474986108623;0,00761027296123384;0,0619147409301437;0,000538723158909201;5,83212071645657e-06;5,87847564457048e-05;0,000721347647133704;0,539956054547533;0,000210310739352618
"rapide";-0,480326387286932;0,148105067573788;-0,503745239254789;-0,674972759533173;0,208122828158116;-0,70788181378507;0,573872852497202;0,0412208837786619;0,384906263724137;0,000166424595897228;1,58228407390681e-05;0,000183048649519315;0,000721347647133704;0,382145596026242;0,000105342188719747
"préparation";-0,0190660854718894;1,11887861527999;-1,12747733601424;-0,0120022728085648;0,704344182242294;-0,70975715451756;0,000211180245127368;0,549453365434552;0,450335454320321;2,46796361163587e-07;0,000849927003508879;0,000863040789731926;0,000678915432596427;0,790742614475878;0,000424508088325639
"participant";-0,630513478187904;-0,224119286543807;1,38276131700845;-0,410446224014249;-0,145895239472198;0,900138031799454;0,248240742874002;0,0236961313147891;0,728063125811209;0,00028676977065398;3,6232898893172e-05;0,00137923751927925;0,000721347647133704;0,762707640727201;0,000419624477820771
"opération";-1,20565003423157;-1,17638636680439;0,374389522623859;-0,6986905136223;-0,681731822256943;0,216963795819567;0,562406705059326;0,404522425186197;0,0330708697544781;0,000986866044922187;0,000939540804686712;9,51618888449244e-05;0,000678915432596427;0,968938631357977;0,000637394371002075
"modifier";-0,410971124785173;0,941537957237405;0,831747062793459;-0,310914318825105;0,712307057522524;0,629246328676715;0,133991432744603;0,531330505864513;0,334678061390883;0,000114666960008276;0,000601854270747255;0,000469675852821689;0,000678915432596427;0,676663961621847;0,000310857804189093
"mission";-0,534619939719697;-0,63754944698574;1,21568715071816;-0,362908358902071;-0,432778514856417;0,825227411152635;0,191293914044163;0,205529074861109;0,603177011094728;0,000206174488016301;0,000293205671276827;0,00106607626015875;0,000721347647133704;0,73670705606264;0,000391502264594229
"matin";2,6248162836899;-0,987788242043496;-0,772399261087878;0,902324482447078;-0,339568723269361;-0,265525159926189;0,862217327363814;0,0922531704010777;0,0455295022351096;0,0049698404079052;0,000703837373829061;0,000430356452454478;0,000721347647133704;1,70369085416802;0,00209375664920388
"liaison";0,393343940940213;0,729446761124077;2,9777003816685;0,127259715250948;0,236000043344982;0,963384110526748;0,0259436884215423;0,0674075687936727;0,906648742784786;0,000105041426316037;0,000361245862308758;0,00601973916950906;0,000678915432596427;1,47182731405931;0,00147071796489059
"intégration";-0,716059851164892;1,77332176990208;-1,26304378768022;-0,312434065394319;0,773742765945373;-0,55109625922191;0,132788233003413;0,615277038331688;0,251934728664899;0,000348108260160589;0,00213496506104885;0,0010830599462622;0,000678915432596427;1,18432195825418;0,000952259346240424
"herter";2,69720755599353;-1,00151671527416;-1,35873155656505;0,847687572436914;-0,314760082604403;-0,427026778943525;0,794335127221927;0,0827420181964439;0,122922854581629;0,00463036996654765;0,000638415409878349;0,0011750444113415;0,000636483218059151;1,82394919420704;0,00211744642702625
"fournir";-0,737174789180831;-1,01277682889024;-0,0957801235351801;-0,586777295509613;-0,806151346102589;-0,0762391805530983;0,410458482319745;0,585316102851093;0,0042254148291641;0,000391999549652677;0,000739898476145825;6,61752217486503e-06;0,000721347647133704;0,693483464695067;0,00034691001691743
"fondamental";-1,07295764371441;-0,643249703074244;-0,761502968484711;-0,732621321593646;-0,439214399880269;-0,519958373414829;0,633432812202063;0,172000322680872;0,194566865117067;0,000830442898480422;0,000298472146161444;0,000418299957872765;0,000721347647133704;0,81251718154535;0,000476222297925438
"examiner";1,48850523444791;-0,00221268459787208;-0,092794879936464;0,998061348202955;-0,00148363265495618;-0,0622201258231179;0,997634000554401;1,6654983536191e-06;0,00236433394724639;0,00159825235119617;3,53169869751033e-09;6,21144505542441e-06;0,000721347647133704;0,898183347192333;0,000581935185978342
"estimer";0,161584613196901;0,461569655587452;0,305171808922549;0,280313492569814;0,800721056678224;0,5294054545199;0,107069133815808;0,66004486312356;0,232886003060633;1,7726201703733e-05;0,000144640588591925;6,32272808323917e-05;0,000678915432596427;0,297624111460897;6,01384048697845e-05
"désigner";0,841461651211358;0,423953312446261;1,78898342226071;0,416164755056585;0,209676134587516;0,884784050055792;0,253284544954888;0,0485747721812147;0,698140682863899;0,000480711306799742;0,000122025823318476;0,00217284282946401;0,000678915432596427;1,00769762837322;0,000689407738094125
"direct";-0,528966911110189;-0,265223159706372;0,802099775065021;-0,530690910072971;-0,266087570017558;0,804713963497635;0,385792231255819;0,0732746963832371;0,540933072360945;0,000201837394740134;5,07419915796979e-05;0,000464089143111515;0,000721347647133704;0,513277256170677;0,00019004159243585
"convention";1,13049698690087;0,162168830331799;1,73887822763388;0,543406459820801;0,0779511940367608;0,835842706957037;0,406786472462827;0,00632407664858535;0,586889450888589;0,000813440470186244;1,67387000028752e-05;0,00192453270921574;0,000636483218059151;1,06828323182387;0,000726373146812944
"concentration";-0,750752934312357;-0,790685924045647;1,60071752938781;-0,38762974152905;-0,408247995259853;0,826484578106835;0,216909598223874;0,181772165351813;0,601318236424313;0,000358741016068198;0,000397919270898238;0,00163085879124798;0,000636483218059151;0,971533783050454;0,000600762437905754
"chef";1,75015744046731;-0,166526244086362;-0,942521867100081;0,877370606204323;-0,0834811933742199;-0,472495195448033;0,844811878798055;0,00577837630210599;0,14940974489984;0,00220952467981466;2,00036843671949e-05;0,00064080735729414;0,000721347647133704;1,14761803936709;0,000950034446165095
"apparaître";-0,87466831368448;0,599738006553149;-1,48106418092756;-0,480160891668674;0,329234215403432;-0,813050028915583;0,322202265161646;0,114445736373321;0,563351998465034;0,000551863164695637;0,000259458416454104;0,00158231293064253;0,000721347647133704;0,928708355027871;0,000622161774849398
"évident";-0,716059851164892;1,77332176990208;-1,26304378768022;-0,312434065394319;0,773742765945373;-0,55109625922191;0,132788233003413;0,615277038331688;0,251934728664899;0,000348108260160589;0,00213496506104885;0,0010830599462622;0,000678915432596427;1,18432195825418;0,000952259346240424
"équipement";-1,65920215991262;-1,75251442210489;-0,624796686860847;-0,66556685028813;-0,70299782159535;-0,250628870303744;0,518312460658282;0,4368686843964;0,0448188549453197;0,00186902146727795;0,00208515758454493;0,00026502882838701;0,000678915432596427;1,38900475685226;0,00130985477289988
"titre";1,33020788722523;-0,635417413083876;-0,00419078273266077;0,902333507739034;-0,431029186289404;-0,00284277647099359;0,85295356611479;0,147041271303675;5,16258153487208e-06;0,00112622715443387;0,00025698346555578;1,11783382987022e-08;0,00063648321805915;0,868074657125958;0,000479624226892063
"sécurité";-1,52275144640649;-1,13579591460837;-0,841528154586889;-0,732890860872651;-0,546651554721796;-0,405022300336152;0,622449589506664;0,261626312722337;0,115924097771001;0,00157425007343017;0,000875822877509108;0,000480787294072162;0,000678915432596427;1,16326103695727;0,000918692232428662
"résolution";-0,53030511061276;-0,292007361740013;-0,299766631152684;-0,785011299739259;-0,432258852470965;-0,443744908412666;0,702284946023219;0,160873313725926;0,136841740250857;0,000190926981180133;5,78899643130567e-05;6,10073632809468e-05;0,000678915432596427;0,381390074425633;9,87539450047203e-05
"règle";-0,174439383601511;0,423426310644374;2,30791338265584;-0,0741377360714218;0,179958604623139;0,98087639216789;0,00891308143495485;0,0396761150785565;0,951410803486489;1,67852624927473e-05;9,88996447191739e-05;0,00293817772155746;0,000551618788984597;1,11360419854018;0,000684070354439768
"prêt";0,0025827566023083;-0,419943544406482;-0,317754730571722;0,00490441433410138;-0,797433694239627;-0,603386650508098;3,42414075755501e-05;0,683913442038321;0,316052316554104;4,52879478373461e-09;0,000119728488471968;6,85487801082584e-05;0,000678915432596427;0,266016104475242;4,80431571877168e-05
"préoccupation";0,0670533066988643;0,24558941202482;-1,14083301561828;0,0573648064471422;0,210104315206127;-0,975994598198702;0,00532893341497322;0,0540074715517212;0,940663595033306;2,86172143627867e-06;3,83889502049668e-05;0,000828382888906973;0,000636483218059151;0,553605385574913;0,000195068691138593
"prier";2,77491532019772;-1,10329732297405;-1,0246481159818;0,87894247354735;-0,349464674130627;-0,324552876630667;0,831547104487494;0,0993132484906877;0,0691396470218189;0,00522775408614964;0,000826419982437616;0,000712795866481138;0,000678915432596427;1,83403052799265;0,00228364610012916
"ouvrir";0,0251338996907676;-0,155148851909066;0,521903276648592;0,0461125193566925;-0,284647608403299;0,957522519102742;0,00341618315642535;0,0983452065932075;0,898238610250368;4,28879646058008e-07;1,63422862468375e-05;0,000184925042764229;0,000678915432596427;0,259172881629238;4,56031451246254e-05
"octobre";0,325690511674835;-0,0649373163681708;0,458726360007562;0,575097370886905;-0,114664930592363;0,810009239262873;0,446476161109977;0,0134094636871388;0,540114375202885;7,20154856502845e-05;2,86288797528741e-06;0,000142864088507345;0,000678915432596427;0,293769174113307;5,85906242859689e-05
"monde";-0,881068050657088;0,496211889673816;-1,44653374054302;-0,499209368757752;0,281151522892489;-0,819599797047145;0,34681790792099;0,0831096804964333;0,570072411582577;0,000527029089753421;0,000167166793875273;0,0014206032927598;0,000678915432596427;0,901693521925063;0,000551993012250435
"long";-0,93800270155017;-1,59144455045314;-0,428105012847976;-0,49465817883281;-0,839252447503152;-0,225762298610235;0,302867489309405;0,65866134149775;0,0384711691928463;0,000560009166280446;0,0016120183458864;0,000116650762947489;0,000636483218059151;1,02725440921662;0,000671649947758504
"juillet";0,782645331944787;-0,427489375700707;1,14499791055276;0,539268151639519;-0,294554118027903;0,788940892703693;0,395166558417095;0,0890708322389634;0,515762609343943;0,000311893944387474;9,30524036170818e-05;0,000667553892393698;0,00050918657444732;0,750369478144622;0,000286699717603954
"immédiatement";1,00613947717698;-0,58857848325335;-0,68480178217824;0,74422860106823;-0,435364033662154;-0,506539186584262;0,648916645523535;0,167770643817298;0,183312710659168;0,000687277394685089;0,000235193028182672;0,000318379755335508;0,000678915432596427;0,752772916842033;0,000384719015118334
"immédiat";-0,88832108589271;0,378882290543905;-1,40739924144055;-0,52043563253701;0,221973617048761;-0,824545005272661;0,374795897097249;0,0515107853194922;0,57369331758326;0,000502258041949508;9,13683053132322e-05;0,00126072853448091;0,00063648321805915;0,874526170680968;0,000486779834008943
"faciliter";-1,02953144995843;-0,911699978291357;-0,350929099554055;-0,725403028718374;-0,642379526688313;-0,247262996863479;0,601210108006593;0,356193179574264;0,0425967124191443;0,000719606233430475;0,00056431236927328;8,36092725684694e-05;0,000678915432596427;0,800251938075499;0,000434779591390397
"exécutif";0,439018154604821;0,77301132237492;2,02967664058517;0,198128728213935;0,348859719332056;0,915992305253646;0,0610637298457178;0,14302921366207;0,795907056492213;0,000130852083046716;0,000405683543612558;0,00279685137036507;0,000678915432596427;1,07075736282459;0,000778391024767225
"emprunt";-1,86387823017182;-2,67759218334967;-0,299699485271784;-0,568917971278748;-0,817290683588647;-0,0914783060363284;0,38836184654306;0,605515160502604;0,0061229929543364;0,00206375817018366;0,00425904861054412;5,33575313196592e-05;0,000594051003521874;1,80260059761806;0,00193029086449111
"effectif";-0,98896127817716;0,539884754909042;-0,829580852228131;-0,706811352605467;0,385856031261087;-0,592902045001931;0,604505746109399;0,136106435125441;0,259387818765161;0,000664009443532941;0,000197887248157641;0,00046723258141201;0,000678915432596427;0,766618551127329;0,000399001317389615
"définir";-0,297071554367498;1,29346177223651;-0,224642412152897;-0,220704325875361;0,960955716863615;-0,166894310169754;0,0638112027813934;0,913937846023295;0,0222509511953109;5,99153110123962e-05;0,00113585495395236;3,42609332289198e-05;0,000678915432596427;0,708782288753991;0,000341068329682248
"danger";-0,653840837309427;1,68608434341601;-0,931972934911773;-0,321385539952817;0,828769168571067;-0,458097151197492;0,13768525250647;0,691729990203324;0,170584757290207;0,000290241670494161;0,00193007538548825;0,000589687988396021;0,000678915432596427;1,06200994320837;0,000765725035497736
"commande";-1,86387823017182;-2,67759218334967;-0,299699485271783;-0,568917971278748;-0,817290683588647;-0,0914783060363283;0,388361846543061;0,605515160502604;0,00612299295433639;0,00221116946805392;0,00456326636844013;5,71687835567776e-05;0,00063648321805915;1,80260059761806;0,00206816878338333
"charbonnage";-0,62381574785794;-1,9171887047928;-0,0267613648581794;-0,309386028800704;-0,950843902024231;-0,0132724966100797;0,12289434215577;0,876967738234587;0,000137919609644113;0,000247684953924276;0,00233946569129615;4,55830599401238e-07;0,000636483218059151;1,07248355841011;0,000732096352777191
"attirer";-0,213203698437836;-0,33259781393603;0,916151046058063;-0,213694706625398;-0,333363786810819;0,918260942218189;0,0709295435396815;0,130410076633444;0,798660379826875;3,08606556812979e-05;7,51025117053684e-05;0,000569835949721752;0,000678915432596427;0,482482321535807;0,000158044174036292
"appeler";0,283801937906598;-0,173092472983306;1,28296128001596;0,214137139931393;-0,130603502504961;0,968033062676807;0,0727642956376051;0,020449309802655;0,906786394559741;5,1264611507324e-05;1,90696763717125e-05;0,00104764478679097;0,000636483218059151;0,634098090442319;0,000255917419465309
"volonté";-1,14254785722989;0,189603397715143;-0,986868287403781;-0,750884597734062;0,124607709096339;-0,648571692042999;0,677620853411967;0,0140982389225338;0,308280907665501;0,00083087512585009;2,28812206210762e-05;0,000619876745035392;0,000636483218059151;0,836529522116423;0,000445399271039376
"veiller";-0,49652616297518;-0,601407031216885;1,18018657535104;-0,351003223765038;-0,425145385063303;0,834294994870475;0,180065961012138;0,199580921558511;0,620353117429352;0,00015691744633525;0,000230209880678772;0,000886519509890196;0,000636483218059151;0,705223180854891;0,000316548394883793
"utiliser";-0,846096000261813;-1,21124007096348;0,522332314862655;-0,539910885417938;-0,77291666544366;0,333310762032479;0,359620739795982;0,556801733323116;0,0835775268809029;0,000425268306667227;0,000871533718042459;0,00016207555735125;0,000594051003521874;0,85034963668297;0,000429555016102857
"utile";1,5844346585624;-0,446138520255114;-0,42472173676943;0,932042750202588;-0,262440720507322;-0,249842310296704;0,906028850544803;0,0542709566438364;0,0397001928113609;0,00159784859374576;0,000126685351925631;0,000114814287150109;0,00063648321805915;1,00323707606528;0,000640610576733571
"travailleur";-1,30731558224209;-1,73413905369766;0,650509022058013;-0,576661675258439;-0,764935066498114;0,286941904101956;0,403170076785719;0,535956973825038;0,0608729493892447;0,00108779693951689;0,001914056683642;0,000269335503741804;0,000636483218059151;1,2408993169981;0,000980076663295941
"séparer";-0,494707136380748;1,40524572098978;-0,0178712297027128;-0,332042885919427;0,943188020364956;-0,011995005224365;0,140909245367423;0,858978619347294;0,000112135285282875;0,000145385161921524;0,00117308174604495;1,89728515093975e-07;0,000594051003521874;0,794289249092946;0,00037478405215534
"supranational";0,0904978033396857;1,04646356268232;2,55729793130894;0,0327344258922359;0,378521717405351;0,925013387370156;0,00169790399187767;0,17152204604443;0,826780049963694;5,21270361690611e-06;0,000697003853707581;0,00416245557950334;0,00063648321805915;1,32367609724856;0,00111519396428937
"supplémentaire";-0,133620048040702;-0,880682320222314;0,570304899518612;-0,126332227950576;-0,832648702509649;0,539199690643496;0,0222578351164185;0,730487690745501;0,247254474138081;1,13639732921455e-05;0,000493657242639385;0,000207014689023805;0,000636483218059151;0,53979693794415;0,000185458947392889
"sembler";-0,507767184087985;-0,0399151187142295;-0,652913350497749;-0,613186107564294;-0,0482020048643082;-0,788466463597033;0,4967888670287;0,00231927431315105;0,50089185865815;0,000164102885329046;1,01405569353611e-06;0,000271330150162217;0,000636483218059151;0,434189139425711;0,000119989949163177
"rédaction";2,21270631044738;-1,03808298852198;-0,584883308403763;0,880461730868683;-0,413065367303354;-0,232731911886335;0,827204210409917;0,137551081137894;0,0352447084521894;0,00290851483125181;0,000640159039114956;0,000203218007480402;0,000594051003521874;1,46628252865887;0,00127720042236617
"rythme";-1,7859063938826;-2,32518160763737;-0,423546038258093;-0,602874828644503;-0,784919897298871;-0,142977955682649;0,431974741091899;0,553209206814166;0,0148160520939364;0,00189470289251711;0,00321171863703193;0,000106567550020697;0,000594051003521874;1,63768272965248;0,00159324759714974
"reconnaissant";2,05602011709418;-1,19396799109473;-1,22395413439752;0,768862657317669;-0,446492422303125;-0,457705943820157;0,679862569451698;0,173215380619415;0,146922049928886;0,00269055377555224;0,000907344738676196;0,000953492419341944;0,000636483218059151;1,50285488583696;0,00143754368898292
"préciser";-0,218244839010314;-0,12968046639088;1,65529082901594;-0,130323054282704;-0,0774375904488922;0,988442877008023;0,0275133092400314;0,0073390300292352;0,965147660730734;3,0316211071395e-05;1,07037531484848e-05;0,00174395620695736;0,00063648321805915;0,79299933149086;0,000400251160358733
"procédure";-0,145471125140375;0,199236070940596;1,53970071289538;-0,0932903069990748;0,127769646418847;0,9874066214453;0,0141380545290875;0,0200357990057109;0,965826146465202;1,34691612739891e-05;2,52652089556453e-05;0,00150889694400468;0,00063648321805915;0,737364500540267;0,000346060003388423
"place";-0,344571969477862;0,478395835696017;0,480273984036368;-0,45312711658409;0,629111317276491;0,631581163977225;0,274650121091451;0,399971786765722;0,325378092142827;7,5569552011193e-05;0,00014566718861838;0,000146813192011392;0,000636483218059151;0,396269184654896;9,99464930031758e-05
"permanent";-0,903474660902109;-0,207319171586653;-0,860460857744623;-0,714339670296757;-0,163918607888276;-0,680330453109583;0,627784586867079;0,024974240955247;0,347241172177676;0,000484903911422351;2,55330481055401e-05;0,000439831137944948;0,000594051003521874;0,68724391915174;0,000280572786597981
"parler";0,956060751177943;0,205349788424209;-1,22740903274902;0,609221197220285;0,130853027695773;-0,78212979613382;0,490213447976362;0,0170858832236234;0,492700668800015;0,000581778860234395;2,68395652432643e-05;0,000958882929736852;0,000636483218059151;0,822987298521483;0,000431095234986011
"nature";-0,344571969477862;0,478395835696017;0,480273984036368;-0,45312711658409;0,629111317276491;0,631581163977225;0,274650121091451;0,399971786765722;0,325378092142827;7,5569552011193e-05;0,00014566718861838;0,000146813192011392;0,000636483218059151;0,396269184654896;9,99464930031758e-05
"mentir";-0,375033287862994;-0,226021628551176;0,0533711354082604;-0,85019002755934;-0,512384742436867;0,120990878815532;0,777147626615591;0,213254675958448;0,00959769742596177;8,95213436194641e-05;3,25152394701867e-05;1,81300850432821e-06;0,000636483218059151;0,256400169722644;4,18430731746513e-05
"mccloy";1,85630921676983;-0,396381747679058;0,519114875969029;0,943312480738675;-0,201427567317319;0,263796320685625;0,924097745617751;0,0318331222905189;0,0440691320917307;0,0021932472789905;0,000100003282063757;0,000171519659557224;0,000636483218059151;1,16383555084387;0,000862124913697995
"matière";-0,357385500992747;-0,365543748803883;1,41773870218349;-0,237135647104048;-0,242548881184768;0,940710755284833;0,0878210094982089;0,0694125439740775;0,842766446527714;8,12944347943119e-05;8,50483084119294e-05;0,00127932046569499;0,000636483218059151;0,726838578551663;0,000336250468411975
"luxembourgeois";1,73763608159023;-0,700755760733149;0,174645305489384;0,923420724905738;-0,372398109945944;0,0928106272107339;0,885714990965019;0,108828932476996;0,00545607655798578;0,00166554627133598;0,000270877170221455;1,6824915156076e-05;0,000551618788984597;1,11278709860152;0,000683066858258666
"libre";-0,391718620318029;1,83735846736434;-1,27906533613732;-0,172355383884413;0,808433930760687;-0,562786106119262;0,0414536093647564;0,689027222999374;0,26951916763587;9,76641983518438e-05;0,00214869487265802;0,00104129172196805;0,000636483218059151;1,15956018387005;0,000855802490781652
"instruction";1,53571549732015;-0,492607385589346;0,586503587052793;0,894876107723991;-0,287047034832642;0,341761249439646;0,857134997711096;0,0666291395270686;0,076235862761836;0,00150109608056347;0,000154450313788669;0,000218941607518433;0,000636483218059151;0,999738475094562;0,000636150349164764
"instituer";-0,133336723625705;-0,702419769730102;1,3375370850778;-0,0879162363660738;-0,463143992326881;0,881911774359966;0,0120006191758084;0,251612504556816;0,736386876267376;1,05614438045286e-05;0,000293100923355016;0,00106276048523011;0,000594051003521874;0,733581221881204;0,000319683444110582
"information";-0,188135919053525;-1,86754745646675;-0,752233156811163;-0,093038788864113;-0,923557576724561;-0,372001594407008;0,0117379652270143;0,873830794656563;0,114431240116423;2,25284024513819e-05;0,0022198838431846;0,000360157034543698;0,00063648321805915;1,04658754848311;0,000697169026587959
"guindey";2,94502756157326;-1,23420761469535;-1,31053015152826;0,853221061172595;-0,357569465378827;-0,379681311365481;0,797802306398371;0,105858972920319;0,0963387206813106;0,00552033818799135;0,000969534796222667;0,00109315310268469;0,00063648321805915;1,98720180670701;0,00251345378320082
"grave";0,967301772290748;-0,356142124078447;0,605690893099767;0,809076227979151;-0,297886486542343;0,506615533175293;0,745430108270867;0,0763421391224904;0,178227752606644;0,000595539983033578;8,07297572090897e-05;0,000233501161359524;0,000636483218059151;0,675240949591492;0,000290204739681686
